,loss,accuracy,val_loss,val_accuracy,lr
52,0.1435675323009491,0.9637358784675598,0.21213389933109283,0.9471153616905212,0.01
53,0.10530722141265869,0.9787889122962952,0.3625757396221161,0.9182692170143127,0.01
54,0.2593577206134796,0.9226821660995483,0.23362872004508972,0.932692289352417,0.01
55,0.1871109902858734,0.9500513076782227,0.22877231240272522,0.9407051205635071,0.01
56,0.14730393886566162,0.9616832137107849,0.223216712474823,0.9358974099159241,0.01
57,0.1250879317522049,0.9688675999641418,0.23261024057865143,0.9278846383094788,0.01
58,0.0839414969086647,0.9798152446746826,0.25490322709083557,0.9391025900840759,0.01
59,0.09648914635181427,0.9793021082878113,0.24628247320652008,0.942307710647583,0.01
60,0.2587442398071289,0.9201163053512573,0.19904953241348267,0.9310897588729858,0.01
61,0.1849495768547058,0.942524790763855,0.31784048676490784,0.8637820482254028,0.01
62,0.1609831005334854,0.9580910205841064,0.5144172310829163,0.7740384340286255,0.01
63,0.13421359658241272,0.9692097306251526,0.3000284731388092,0.9230769276618958,0.01
64,0.1082967072725296,0.9736571907997131,0.2032085806131363,0.942307710647583,0.01
65,0.0852450579404831,0.9810126423835754,0.218195378780365,0.9262820482254028,0.01
66,0.2604006826877594,0.9267875552177429,0.19353005290031433,0.9583333134651184,0.01
67,0.16512469947338104,0.9568936228752136,0.38522547483444214,0.8926281929016113,0.01
68,0.1295340359210968,0.9640780091285706,0.18669414520263672,0.9439102411270142,0.01
69,0.11804208904504776,0.967670202255249,0.2156231701374054,0.9455128312110901,0.01
70,0.0965413823723793,0.9763941168785095,0.2010307013988495,0.9439102411270142,0.01
71,0.10461737960577011,0.9760519862174988,0.2791924476623535,0.9230769276618958,0.01
72,0.20327182114124298,0.9368799328804016,0.17238284647464752,0.9535256624221802,0.01
73,0.1620289534330368,0.9524461030960083,0.24720264971256256,0.9214743375778198,0.01
74,0.12565651535987854,0.9659596085548401,0.205424964427948,0.9278846383094788,0.01
75,0.10573223978281021,0.974854588508606,0.18938709795475006,0.9503205418586731,0.01
76,0.080889031291008,0.979986310005188,0.23970168828964233,0.942307710647583,0.01
77,0.10027635842561722,0.9760519862174988,0.20162054896354675,0.9358974099159241,0.01
78,0.2118285596370697,0.9343140721321106,0.22995002567768097,0.9118589758872986,0.01
79,0.163324236869812,0.9483407735824585,0.20203597843647003,0.9407051205635071,0.01
80,0.13640886545181274,0.959972620010376,0.20540934801101685,0.9358974099159241,0.01
81,0.10833633691072464,0.9733150601387024,0.25203871726989746,0.9118589758872986,0.01
82,0.098322294652462,0.9762230515480042,0.2651223838329315,0.9198718070983887,0.01
83,0.06993316113948822,0.9847759008407593,0.3111395537853241,0.9150640964508057,0.01
84,0.21987614035606384,0.9293534159660339,0.1876295804977417,0.9551281929016113,0.01
85,0.17830121517181396,0.9490249752998352,0.4330076575279236,0.8493589758872986,0.01
86,0.11962788552045822,0.9678412675857544,0.33612820506095886,0.9262820482254028,0.01
87,0.09875006973743439,0.9745124578475952,0.3731731176376343,0.9134615659713745,0.01
88,0.0963231772184372,0.9765651822090149,0.24557971954345703,0.9455128312110901,0.01
89,0.09686578065156937,0.9775915145874023,0.4148373603820801,0.9070512652397156,0.01
90,0.21333695948123932,0.9379062652587891,0.19127514958381653,0.9455128312110901,0.01
91,0.15405701100826263,0.9534724354743958,0.20242354273796082,0.9262820482254028,0.01
92,0.1313631534576416,0.9618542790412903,0.19836778938770294,0.9407051205635071,0.01
93,0.1063050627708435,0.9753677845001221,0.18397627770900726,0.9503205418586731,0.01
94,0.088888980448246,0.9801573753356934,0.19752942025661469,0.9455128312110901,0.01
95,0.0728522539138794,0.9828943014144897,0.24118134379386902,0.9230769276618958,0.01
96,0.21479769051074982,0.9343140721321106,0.16402514278888702,0.9519230723381042,0.01
97,0.15703730285167694,0.9538145661354065,0.2423320859670639,0.9070512652397156,0.01
98,0.10919545590877533,0.9731440544128418,0.2588290870189667,0.9182692170143127,0.01
99,0.09070336073637009,0.977420449256897,0.19076383113861084,0.9375,0.01
100,0.07628343254327774,0.9823811054229736,0.33251088857650757,0.9150640964508057,0.01
101,0.08647917211055756,0.9803284406661987,0.19146035611629486,0.9439102411270142,0.01
102,0.21468131244182587,0.9365378022193909,0.19576458632946014,0.9439102411270142,0.01
103,0.15658260881900787,0.9568936228752136,0.17603148519992828,0.9455128312110901,0.01
104,0.11167006194591522,0.9683544039726257,0.24035972356796265,0.9358974099159241,0.01
105,0.08819830417633057,0.9786178469657898,0.22024005651474,0.9391025900840759,0.01
106,0.13494351506233215,0.962538480758667,0.2006475031375885,0.9519230723381042,0.01
107,0.07385409623384476,0.9828943014144897,0.39305782318115234,0.9038461446762085,0.01
108,0.21930639445781708,0.9341430068016052,0.19441501796245575,0.9375,0.01
109,0.1531010866165161,0.9567225575447083,0.4084751605987549,0.875,0.01
110,0.12078857421875,0.9695518016815186,0.3155953586101532,0.9166666865348816,0.01
111,0.09594635665416718,0.9763941168785095,0.22544190287590027,0.932692289352417,0.01
112,0.08146257698535919,0.9811837077140808,0.35954347252845764,0.8942307829856873,0.01
113,0.06881426274776459,0.9866575598716736,0.2560693621635437,0.9294871687889099,0.01
114,0.2031031996011734,0.9361956715583801,0.19280916452407837,0.942307710647583,0.01
115,0.1653493195772171,0.9515908360481262,0.16995343565940857,0.9487179517745972,0.0095
116,0.119179368019104,0.9680123329162598,0.33677488565444946,0.9086538553237915,0.0095
117,0.10550671070814133,0.9734861254692078,0.2843635380268097,0.932692289352417,0.0095
118,0.08701740950345993,0.9770783185958862,0.4639451503753662,0.8782051205635071,0.0095
119,0.07400907576084137,0.9827232360839844,0.4724852740764618,0.9086538553237915,0.0095
120,0.1918039470911026,0.9394457936286926,0.20945534110069275,0.9358974099159241,0.0095
121,0.1408383548259735,0.9592884182929993,0.24170029163360596,0.932692289352417,0.0095
122,0.11322157084941864,0.9678412675857544,0.2164859026670456,0.9455128312110901,0.0095
123,0.08656763285398483,0.9786178469657898,0.20333577692508698,0.9342948794364929,0.0095
124,0.07513218373060226,0.9839206337928772,0.21638011932373047,0.9407051205635071,0.0095
125,0.07009614259004593,0.9866575598716736,0.2657458186149597,0.9375,0.0095
126,0.19541224837303162,0.9418405890464783,0.16279344260692596,0.9487179517745972,0.0095
127,0.14274485409259796,0.9565514922142029,0.4081723690032959,0.8894230723381042,0.0095
128,0.11160194873809814,0.9695518016815186,0.24752888083457947,0.942307710647583,0.0095
129,0.08293364197015762,0.9816969037055969,0.16774526238441467,0.9519230723381042,0.0095
130,0.080298513174057,0.9818679690361023,0.2718464136123657,0.9455128312110901,0.0095
131,0.07708163559436798,0.9832363724708557,0.18475204706192017,0.9551281929016113,0.0095
132,0.2137206792831421,0.9372220039367676,0.17364850640296936,0.9535256624221802,0.0095
133,0.1562933772802353,0.9562093615531921,0.2229212075471878,0.9182692170143127,0.0095
134,0.1127309650182724,0.9710913300514221,0.19559594988822937,0.9471153616905212,0.0095
135,0.08885741233825684,0.9801573753356934,0.37712880969047546,0.8878205418586731,0.0095
136,0.07063600420951843,0.9823811054229736,0.2677953839302063,0.9375,0.0095
137,0.0706329271197319,0.9846048355102539,0.387519896030426,0.9503205418586731,0.0095
138,0.18932898342609406,0.9432090520858765,0.23581485450267792,0.9150640964508057,0.0095
139,0.14121109247207642,0.9608278870582581,0.249405637383461,0.9198718070983887,0.0095
140,0.0998629778623581,0.9731440544128418,0.223113551735878,0.9391025900840759,0.0095
141,0.08009640127420425,0.979986310005188,0.171778604388237,0.9631410241127014,0.0095
142,0.07532521337270737,0.98511803150177,0.1816188246011734,0.9487179517745972,0.0095
143,0.058444034308195114,0.9864864945411682,0.18740791082382202,0.9471153616905212,0.0095
144,0.20013323426246643,0.9404721260070801,0.20711977779865265,0.9375,0.0095
145,0.1366645097732544,0.9627095460891724,0.1533130407333374,0.9535256624221802,0.0095
146,0.09976908564567566,0.9736571907997131,0.17306919395923615,0.9503205418586731,0.0095
147,0.07794911414384842,0.9804995059967041,0.19663162529468536,0.9567307829856873,0.0095
148,0.07504893839359283,0.9827232360839844,0.1797957718372345,0.9519230723381042,0.0095
149,0.06486871838569641,0.9873417615890503,0.3748847544193268,0.8990384340286255,0.0095
150,0.2087559551000595,0.9349982738494873,0.1860828548669815,0.9455128312110901,0.0095
151,0.13152062892913818,0.962538480758667,0.22894951701164246,0.932692289352417,0.0095
152,0.09806697070598602,0.9733150601387024,0.17539529502391815,0.9487179517745972,0.0095
153,0.08193676173686981,0.9806705713272095,0.5241326093673706,0.8894230723381042,0.0095
154,0.06777764111757278,0.9840916991233826,0.3240703046321869,0.9278846383094788,0.0095
155,0.06338457018136978,0.9856312274932861,0.5862496495246887,0.8814102411270142,0.0095
156,0.19023990631103516,0.9416695237159729,0.2014022171497345,0.9375,0.0095
157,0.13551972806453705,0.959972620010376,0.2241705358028412,0.9407051205635071,0.0095
158,0.10362858325242996,0.9739993214607239,0.21765555441379547,0.9262820482254028,0.0095
159,0.08288995176553726,0.9787889122962952,0.40081217885017395,0.9070512652397156,0.0095
160,0.07410380244255066,0.9815258383750916,0.221217542886734,0.9391025900840759,0.0095
161,0.05500796437263489,0.9892234206199646,0.33187538385391235,0.9246794581413269,0.0095
162,0.180680051445961,0.9469723105430603,0.18550382554531097,0.9391025900840759,0.0095
163,0.1339687705039978,0.9606568813323975,0.17992213368415833,0.942307710647583,0.0095
164,0.08787117153406143,0.9787889122962952,0.2900204658508301,0.9278846383094788,0.0095
165,0.07720459997653961,0.9811837077140808,0.21620766818523407,0.9342948794364929,0.0095
166,0.0623314268887043,0.9852890968322754,0.21072670817375183,0.9391025900840759,0.0095
167,0.06234275549650192,0.9871706962585449,0.2354467660188675,0.9262820482254028,0.0095
168,0.17717474699020386,0.945090651512146,0.19651275873184204,0.9262820482254028,0.0095
169,0.12782438099384308,0.9635648131370544,0.24872112274169922,0.9198718070983887,0.0095
170,0.1019635945558548,0.9762230515480042,0.4314555525779724,0.9278846383094788,0.0095
171,0.08555212616920471,0.9804995059967041,0.4638291299343109,0.8830128312110901,0.0095
172,0.0679759606719017,0.9840916991233826,0.23879872262477875,0.9375,0.0095
173,0.0691072940826416,0.9842627644538879,0.24496330320835114,0.9375,0.0095
174,0.18874730169773102,0.9481697082519531,0.1749139130115509,0.9519230723381042,0.0095
175,0.13041158020496368,0.9664728045463562,0.21733839809894562,0.9375,0.0095
176,0.09103687852621078,0.9760519862174988,0.25608789920806885,0.9294871687889099,0.0095
177,0.06912869215011597,0.9835785031318665,0.2809754014015198,0.9214743375778198,0.0095
178,0.06829532980918884,0.9858022332191467,0.34782665967941284,0.9070512652397156,0.0095
179,0.051917336881160736,0.9881970286369324,0.3221421539783478,0.9439102411270142,0.0095
180,0.1901131570339203,0.9438932538032532,0.232518270611763,0.9118589758872986,0.0095
181,0.13853245973587036,0.9615121483802795,0.22672751545906067,0.9391025900840759,0.0095
182,0.10846982151269913,0.9717755913734436,0.20417474210262299,0.9391025900840759,0.0095
183,0.07785981148481369,0.9794731736183167,0.18407148122787476,0.9358974099159241,0.0095
184,0.06753692030906677,0.9854601621627808,0.19207815825939178,0.9535256624221802,0.0095
185,0.06926605105400085,0.9827232360839844,0.28047975897789,0.9358974099159241,0.0095
186,0.1975194364786148,0.9428669214248657,0.2513110935688019,0.9118589758872986,0.0095
187,0.12657691538333893,0.9639069437980652,0.20567382872104645,0.9310897588729858,0.0095
188,0.08702430129051208,0.9762230515480042,0.22924110293388367,0.9407051205635071,0.0095
189,0.07410424947738647,0.9835785031318665,0.21489845216274261,0.9407051205635071,0.0095
190,0.06658686697483063,0.9842627644538879,0.17174974083900452,0.9551281929016113,0.009025
191,0.0436784103512764,0.9933287501335144,0.22020642459392548,0.9567307829856873,0.009025
192,0.19379493594169617,0.9495381712913513,0.2619874179363251,0.9230769276618958,0.009025
193,0.11635074764490128,0.9716045260429382,0.21272923052310944,0.9439102411270142,0.009025
194,0.09241833537817001,0.9796441793441772,0.3925797641277313,0.9230769276618958,0.009025
195,0.06766390055418015,0.98511803150177,0.2296576201915741,0.9407051205635071,0.009025
196,0.07594964653253555,0.9816969037055969,0.23568204045295715,0.9439102411270142,0.009025
197,0.05382483825087547,0.9899076223373413,0.33713266253471375,0.9214743375778198,0.009025
198,0.18223436176776886,0.9464591145515442,0.17774716019630432,0.9455128312110901,0.009025
199,0.1326473504304886,0.9640780091285706,0.1924404352903366,0.9455128312110901,0.009025
200,0.0906897783279419,0.9757099151611328,0.20145609974861145,0.9439102411270142,0.009025
201,0.0646544098854065,0.9847759008407593,0.2638643682003021,0.932692289352417,0.009025
202,0.05750712752342224,0.9859732985496521,0.18194489181041718,0.9519230723381042,0.009025
203,0.0425444133579731,0.9916182160377502,0.24941009283065796,0.9471153616905212,0.009025
204,0.18813273310661316,0.9409852623939514,0.21337471902370453,0.9407051205635071,0.009025
205,0.12141658365726471,0.9678412675857544,0.28182268142700195,0.9375,0.009025
206,0.09468290209770203,0.9760519862174988,0.19712793827056885,0.9310897588729858,0.009025
207,0.06762167811393738,0.9844338297843933,0.2918423116207123,0.9391025900840759,0.009025
208,0.06327524036169052,0.9864864945411682,0.2374846339225769,0.9391025900840759,0.009025
209,0.0556613989174366,0.98939448595047,0.3271889388561249,0.9150640964508057,0.009025
210,0.18022166192531586,0.9468012452125549,0.16234591603279114,0.9455128312110901,0.009025
211,0.13246075809001923,0.9640780091285706,0.30394721031188965,0.8894230723381042,0.009025
212,0.10135756433010101,0.9751967191696167,0.20543289184570312,0.9342948794364929,0.009025
213,0.07757225632667542,0.9811837077140808,0.41220468282699585,0.8830128312110901,0.009025
214,0.05790633335709572,0.9875128269195557,0.28949522972106934,0.932692289352417,0.009025
215,0.09525740146636963,0.9765651822090149,0.9459449648857117,0.7740384340286255,0.009025
216,0.15581870079040527,0.9524461030960083,0.27075010538101196,0.9086538553237915,0.009025
217,0.11592362821102142,0.9678412675857544,0.18058651685714722,0.9391025900840759,0.009025
218,0.08838456869125366,0.9793021082878113,0.48525163531303406,0.8846153616905212,0.009025
219,0.07048223167657852,0.9830653667449951,0.1581711769104004,0.9631410241127014,0.009025
220,0.0541563518345356,0.9890523552894592,0.19388072192668915,0.9567307829856873,0.009025
221,0.05314201861619949,0.9887102246284485,0.22863678634166718,0.9439102411270142,0.009025
222,0.18274815380573273,0.9483407735824585,0.2622767686843872,0.9118589758872986,0.009025
223,0.11556883901357651,0.9698939323425293,0.16094063222408295,0.9503205418586731,0.009025
224,0.08295679837465286,0.9781047105789185,0.16788336634635925,0.9471153616905212,0.009025
225,0.06061892583966255,0.9852890968322754,0.33929166197776794,0.9342948794364929,0.009025
226,0.049716200679540634,0.9911050200462341,0.25209951400756836,0.942307710647583,0.009025
227,0.057767391204833984,0.9921313524246216,0.2283393144607544,0.9487179517745972,0.009025
228,0.17182433605194092,0.9474854469299316,0.16775229573249817,0.9487179517745972,0.009025
229,0.13021256029605865,0.9618542790412903,0.17795264720916748,0.9503205418586731,0.009025
230,0.09179109334945679,0.9760519862174988,0.40403223037719727,0.9086538553237915,0.009025
231,0.07172085344791412,0.9846048355102539,0.2767203450202942,0.9262820482254028,0.009025
232,0.06223130226135254,0.98511803150177,0.38092708587646484,0.9150640964508057,0.009025
233,0.05719628557562828,0.990249752998352,0.736324667930603,0.8589743375778198,0.009025
234,0.16715013980865479,0.9491960406303406,0.25119468569755554,0.9166666865348816,0.009025
235,0.12207964807748795,0.965104341506958,0.3715864419937134,0.8974359035491943,0.009025
236,0.09445572644472122,0.9801573753356934,0.18222030997276306,0.9487179517745972,0.009025
237,0.06923072040081024,0.982552170753479,0.17374485731124878,0.9455128312110901,0.009025
238,0.06882262229919434,0.9859732985496521,0.27777299284935,0.932692289352417,0.009025
239,0.05477139353752136,0.9892234206199646,0.20837737619876862,0.9375,0.009025
240,0.16196218132972717,0.9498802423477173,0.16816072165966034,0.9567307829856873,0.009025
241,0.11754297465085983,0.9681833982467651,0.2343650907278061,0.9294871687889099,0.009025
242,0.07949510216712952,0.9810126423835754,0.17497971653938293,0.9471153616905212,0.009025
243,0.06547855585813522,0.9844338297843933,0.23338215053081512,0.9358974099159241,0.00857375
244,0.052046068012714386,0.9885391592979431,0.4431765079498291,0.8717948794364929,0.00857375
245,0.05232281610369682,0.9905918836593628,0.2260526567697525,0.942307710647583,0.00857375
246,0.16310268640518188,0.947656512260437,0.15113165974617004,0.9647436141967773,0.00857375
247,0.12397473305463791,0.9639069437980652,0.3918789327144623,0.8846153616905212,0.00857375
248,0.08231513947248459,0.9762230515480042,0.19525858759880066,0.9358974099159241,0.00857375
249,0.07866998016834259,0.9816969037055969,0.2526465952396393,0.9278846383094788,0.00857375
250,0.05186288058757782,0.9904208183288574,0.16241730749607086,0.9519230723381042,0.00857375
251,0.05498173460364342,0.9878549575805664,0.5035973787307739,0.9214743375778198,0.00857375
252,0.1676185429096222,0.9468012452125549,0.14803247153759003,0.9519230723381042,0.00857375
253,0.12220451235771179,0.9671570062637329,0.2919576168060303,0.9294871687889099,0.00857375
254,0.08978602290153503,0.9736571907997131,0.5387458801269531,0.8846153616905212,0.00857375
255,0.07737600803375244,0.9840916991233826,0.17798194289207458,0.9503205418586731,0.00857375
256,0.05406927689909935,0.9871706962585449,0.38668292760849,0.9358974099159241,0.00857375
257,0.059688206762075424,0.9887102246284485,0.5681607723236084,0.870192289352417,0.00857375
258,0.14900261163711548,0.9534724354743958,0.15582557022571564,0.9487179517745972,0.00857375
259,0.11012916266918182,0.97023606300354,0.18007662892341614,0.9487179517745972,0.00857375
260,0.09383781254291534,0.9755388498306274,0.354904443025589,0.9070512652397156,0.00857375
261,0.06770434975624084,0.9832363724708557,0.1872488260269165,0.9503205418586731,0.00857375
262,0.052786294370889664,0.9875128269195557,0.3440060317516327,0.9391025900840759,0.00857375
263,0.05156354978680611,0.9892234206199646,0.23683564364910126,0.9455128312110901,0.00857375
264,0.15839053690433502,0.9534724354743958,0.14542798697948456,0.9567307829856873,0.00857375
265,0.12049058079719543,0.9686965346336365,0.1503925621509552,0.9599359035491943,0.00857375
266,0.08372309058904648,0.9793021082878113,0.25606289505958557,0.9198718070983887,0.00857375
267,0.07898610830307007,0.9823811054229736,0.1982290893793106,0.9407051205635071,0.00857375
268,0.05140112340450287,0.9890523552894592,0.2213970571756363,0.9503205418586731,0.00857375
269,0.053089290857315063,0.9873417615890503,0.286691814661026,0.9407051205635071,0.00857375
270,0.15766248106956482,0.951932966709137,0.17143332958221436,0.9471153616905212,0.00857375
271,0.11253862828016281,0.9673280715942383,0.18888452649116516,0.9391025900840759,0.00857375
272,0.07571457326412201,0.9815258383750916,0.39319413900375366,0.8974359035491943,0.00857375
273,0.08203893899917603,0.9813547730445862,0.18945306539535522,0.9519230723381042,0.00857375
274,0.05338034778833389,0.9880260229110718,0.3727770447731018,0.9150640964508057,0.00857375
275,0.042239487171173096,0.992302417755127,0.6337385177612305,0.8685897588729858,0.00857375
276,0.17267684638500214,0.952788233757019,0.20810233056545258,0.9375,0.00857375
277,0.1331302672624588,0.9628806114196777,0.17844033241271973,0.9487179517745972,0.00857375
278,0.08852693438529968,0.9793021082878113,0.18194065988063812,0.9615384340286255,0.00857375
279,0.0721912831068039,0.9816969037055969,0.17737562954425812,0.9599359035491943,0.00857375
280,0.05357382073998451,0.9885391592979431,0.27318525314331055,0.9375,0.00857375
281,0.05481761321425438,0.9895654916763306,0.16666707396507263,0.9599359035491943,0.00857375
282,0.17418773472309113,0.9456038475036621,0.17747148871421814,0.932692289352417,0.00857375
283,0.10936495661735535,0.9683544039726257,0.18142910301685333,0.9391025900840759,0.00857375
284,0.09011353552341461,0.9762230515480042,0.17253056168556213,0.9583333134651184,0.00857375
285,0.07396882027387619,0.9835785031318665,0.1607082039117813,0.9567307829856873,0.00857375
286,0.05727033317089081,0.986828625202179,0.22041817009449005,0.9310897588729858,0.00857375
287,0.04964097589254379,0.9890523552894592,0.22245991230010986,0.9278846383094788,0.00857375
288,0.16028684377670288,0.9536435008049011,0.21275024116039276,0.9487179517745972,0.00857375
289,0.10817258805036545,0.9688675999641418,0.2046099454164505,0.9407051205635071,0.00857375
290,0.07366851717233658,0.9818679690361023,0.2969226539134979,0.9391025900840759,0.00857375
291,0.06544814258813858,0.9837495684623718,0.2190600484609604,0.9471153616905212,0.00857375
292,0.04627593606710434,0.990249752998352,0.19243206083774567,0.9455128312110901,0.00857375
293,0.04790138825774193,0.9905918836593628,0.2347395420074463,0.9519230723381042,0.00857375
294,0.2019190639257431,0.9406431913375854,0.15535451471805573,0.9583333134651184,0.00857375
295,0.11713526397943497,0.9637358784675598,0.19281858205795288,0.9342948794364929,0.00857375
296,0.08605560660362244,0.9796441793441772,0.5328706502914429,0.9214743375778198,0.008145062
297,0.08531414717435837,0.9757099151611328,0.1790313571691513,0.9615384340286255,0.008145062
298,0.04846590384840965,0.9899076223373413,0.36757567524909973,0.942307710647583,0.008145062
299,0.051352884620428085,0.9890523552894592,0.25641196966171265,0.9246794581413269,0.008145062
300,0.16753852367401123,0.947656512260437,0.22998858988285065,0.9391025900840759,0.008145062
301,0.11768969148397446,0.9663017392158508,0.15471148490905762,0.9615384340286255,0.008145062
302,0.08924096822738647,0.9777625799179077,0.2676680088043213,0.9214743375778198,0.008145062
303,0.05884997919201851,0.9880260229110718,0.295536607503891,0.9342948794364929,0.008145062
304,0.0519687794148922,0.9890523552894592,0.3093850314617157,0.9503205418586731,0.008145062
305,0.04770903289318085,0.9917892813682556,0.34042325615882874,0.9278846383094788,0.008145062
306,0.17169402539730072,0.9464591145515442,0.39635613560676575,0.8942307829856873,0.008145062
307,0.12193799763917923,0.967670202255249,0.22030392289161682,0.9246794581413269,0.008145062
308,0.07791823893785477,0.9822100400924683,0.2918435335159302,0.9375,0.008145062
309,0.06414245069026947,0.9830653667449951,0.2029998004436493,0.9439102411270142,0.008145062
310,0.04994960129261017,0.9900786876678467,0.41324713826179504,0.9214743375778198,0.008145062
311,0.05316661298274994,0.9892234206199646,0.40554380416870117,0.9214743375778198,0.008145062
312,0.15484927594661713,0.9575778245925903,0.19323976337909698,0.9471153616905212,0.008145062
313,0.10854452848434448,0.9695518016815186,0.3753856420516968,0.9150640964508057,0.008145062
314,0.06705906987190247,0.9828943014144897,0.25024789571762085,0.9278846383094788,0.008145062
315,0.055839650332927704,0.987683892250061,0.27336132526397705,0.9310897588729858,0.008145062
316,0.05127768963575363,0.9897365570068359,0.31042900681495667,0.9358974099159241,0.008145062
317,0.04106859117746353,0.9921313524246216,0.33593103289604187,0.9214743375778198,0.008145062
318,0.15814408659934998,0.9471433162689209,0.18888475000858307,0.9375,0.008145062
319,0.10999346524477005,0.9683544039726257,0.3069716989994049,0.8974359035491943,0.008145062
320,0.07738547027111053,0.9804995059967041,0.2811209559440613,0.9439102411270142,0.008145062
321,0.05178874358534813,0.9871706962585449,0.38052552938461304,0.9246794581413269,0.008145062
322,0.06329267472028732,0.9881970286369324,0.30945467948913574,0.9150640964508057,0.008145062
323,0.0878480076789856,0.9793021082878113,0.20060768723487854,0.9487179517745972,0.008145062
324,0.1741143763065338,0.9461169838905334,0.15956173837184906,0.9551281929016113,0.008145062
325,0.11165803670883179,0.9657886028289795,0.1734778881072998,0.9519230723381042,0.008145062
326,0.07694551348686218,0.9815258383750916,0.21288493275642395,0.932692289352417,0.008145062
327,0.06530890613794327,0.9854601621627808,0.23087917268276215,0.9487179517745972,0.008145062
